mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__learning_rate,param_classifier__loss,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_split,param_classifier__n_estimators,param_classifier__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
15.152000963687897,1.0995631317307961,0.2679993808269501,0.018620486295114834,0.037080446389392285,exponential,16,log2,6,161,0.3346254048426036,"{'classifier__learning_rate': 0.037080446389392285, 'classifier__loss': 'exponential', 'classifier__max_depth': 16, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 161, 'classifier__subsample': 0.3346254048426036}",0.6420967270464211,0.6837276404748658,0.6813137075557986,0.6146853872193567,0.7536197992789634,0.5793432719477735,0.7099873331384585,0.665370749293579,0.666268076994402,0.05108162471956097,11,0.9844741252739079,0.9870559222037869,0.9842739571012747,0.9838593090257417,0.9857069486393043,0.9831811215499648,0.9836512016997037,0.9831200443034442,0.9844153287246411,0.0012628606412517578
14.901001065969467,0.6505775491966002,0.22974935173988342,0.02385731101304137,0.0760806452774081,deviance,16,log2,10,118,0.8052001049111676,"{'classifier__learning_rate': 0.0760806452774081, 'classifier__loss': 'deviance', 'classifier__max_depth': 16, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 10, 'classifier__n_estimators': 118, 'classifier__subsample': 0.8052001049111676}",0.6286503663331793,0.6943168852721803,0.6739493262675506,0.6418987091116539,0.7261132222547013,0.5888531618435155,0.7120530059436813,0.6590080873039073,0.6656053455412961,0.04268292903346491,12,0.9999960789780091,0.9999625542399873,0.9999839238098375,0.9999709844372676,0.99998926757649,0.9999853648770318,0.9998676984883674,0.9999196043911613,0.999959434599769,4.130679151103918e-05
25.20191752910614,0.6613641600862428,0.4652496874332428,0.016361318095006266,0.049658986102235125,exponential,19,log2,13,610,0.33427919407969364,"{'classifier__learning_rate': 0.049658986102235125, 'classifier__loss': 'exponential', 'classifier__max_depth': 19, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 13, 'classifier__n_estimators': 610, 'classifier__subsample': 0.33427919407969364}",0.6326390133049193,0.6484050126825773,0.6590131163308219,0.6287446605878304,0.7636363636363637,0.5992010133489233,0.7175095001461561,0.675523726006041,0.6655840507554541,0.049493466543559884,13,0.9957182439859856,0.996467551288438,0.9945142941836932,0.9944264632910981,0.9926235077540784,0.9967190005655011,0.9945332937339428,0.9939617433982911,0.9948705122751286,0.0012746945215325923
13.5542511343956,1.0741945177943142,0.3192499577999115,0.037765197423591475,0.05355508610385451,exponential,6,log2,7,732,0.23219944656001135,"{'classifier__learning_rate': 0.05355508610385451, 'classifier__loss': 'exponential', 'classifier__max_depth': 6, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 7, 'classifier__n_estimators': 732, 'classifier__subsample': 0.23219944656001135}",0.6406257366738645,0.676655571376036,0.7027279327870553,0.6136481504181951,0.7170807756016759,0.6398226639384196,0.6716944363246614,0.6522556757283445,0.6643138678560315,0.03228803749721904,14,0.9870402381158234,0.9900066873030053,0.9879975556348909,0.9879499152177019,0.9905743954035566,0.9876623962028296,0.9893327515709341,0.9901351465795375,0.9888373857535349,0.0012458580250458444
10.171392172574997,0.9888839641307763,0.268209844827652,0.017600983227009447,0.3422698205079593,exponential,10,log2,13,343,0.10652704193185347,"{'classifier__learning_rate': 0.3422698205079593, 'classifier__loss': 'exponential', 'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 13, 'classifier__n_estimators': 343, 'classifier__subsample': 0.10652704193185347}",0.6664340741718607,0.6657362966874428,0.6537986440486181,0.597523832872863,0.7642891941927311,0.5732924096268147,0.7149858715775115,0.6532105622137776,0.6611588606739525,0.056423922023886325,15,0.8768071745291979,0.8778578123716477,0.87979499328623,0.8751574045265454,0.8646422844217116,0.8908420815593939,0.8703546656186617,0.8847663590428863,0.8775278469195342,0.00757086808386194
19.39074832201004,0.682073617274157,0.39075028896331787,0.026757291173185083,0.022779309999819586,exponential,15,log2,7,434,0.17548672372245755,"{'classifier__learning_rate': 0.022779309999819586, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 7, 'classifier__n_estimators': 434, 'classifier__subsample': 0.17548672372245755}",0.638004356394565,0.6784377327889413,0.6602295122158206,0.6097726565520363,0.7453863392770145,0.562944558121407,0.700740524213193,0.6713144304784177,0.6583537637551744,0.05222943215649043,16,0.9274834429945158,0.9321447539372452,0.9291957532979226,0.9215317237145959,0.918353575984973,0.9303104714499972,0.9201685263680035,0.9249977266775656,0.9255232468031023,0.004748383779738838
18.093130081892014,0.9231674357503401,0.3538757860660553,0.04001135719573491,0.0022523585687152506,deviance,8,log2,12,496,0.6299915308510983,"{'classifier__learning_rate': 0.0022523585687152506, 'classifier__loss': 'deviance', 'classifier__max_depth': 8, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 12, 'classifier__n_estimators': 496, 'classifier__subsample': 0.6299915308510983}",0.6034077943630894,0.7125722529726264,0.6686877068580211,0.6068401052323882,0.7563383026405535,0.5848777160674267,0.7070349800253337,0.6268245152489527,0.658322921676049,0.05818375813247294,17,0.8817604055591465,0.8905885865715584,0.9034360111756969,0.8990074128881248,0.8996752563780842,0.9064218529314542,0.8941755723016053,0.9150745279002033,0.8987674532132341,0.00951581933105699
12.708375960588455,0.7677142882612422,0.2432509958744049,0.01857092531933967,0.051417685085226705,deviance,19,sqrt,7,114,0.316368491022767,"{'classifier__learning_rate': 0.051417685085226705, 'classifier__loss': 'deviance', 'classifier__max_depth': 19, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 7, 'classifier__n_estimators': 114, 'classifier__subsample': 0.316368491022767}",0.6290275433517836,0.6784848799162666,0.6230492876069061,0.6497911382259479,0.7039657020364416,0.6091396277891454,0.6860761960440417,0.6808827828120433,0.6575521447228221,0.032323449175570125,18,0.997708946850743,0.9980663480052094,0.9969653250301772,0.998325527558805,0.9986851805525364,0.9976509651961165,0.9976146700911553,0.9976948705650212,0.9978389792312206,0.00048619617555791596
26.98424905538559,1.2125912263616299,0.3817504942417145,0.019478458639909192,0.03684518204095971,deviance,12,sqrt,9,460,0.6804861640645815,"{'classifier__learning_rate': 0.03684518204095971, 'classifier__loss': 'deviance', 'classifier__max_depth': 12, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 9, 'classifier__n_estimators': 460, 'classifier__subsample': 0.6804861640645815}",0.5894805329511273,0.6776079433480118,0.6580607443588463,0.6184100102780737,0.7018707980122771,0.6573029328656339,0.6913085842346293,0.6637240572931892,0.6572207004177235,0.03483758881722297,19,0.9999617700355892,0.9999696120795708,0.9999796106856476,1.0,1.0,1.0,0.9999539481463934,1.0,0.9999831176184002,1.8170493868355273e-05
14.700626194477081,0.927329381704182,0.30600136518478394,0.03410472728124005,0.2802124418208156,exponential,16,log2,11,736,0.33346545555342044,"{'classifier__learning_rate': 0.2802124418208156, 'classifier__loss': 'exponential', 'classifier__max_depth': 16, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 11, 'classifier__n_estimators': 736, 'classifier__subsample': 0.33346545555342044}",0.6432942640804895,0.645906214934324,0.6449632723878134,0.624020518429812,0.7676800155899834,0.5569813894572738,0.704647763811751,0.670271850336159,0.6572206611284508,0.05727488374416461,20,0.9999829435543398,0.9999188348447893,0.999933930779454,0.9998651168435145,0.9999477038272603,0.9998858460408481,0.9999231168206737,0.9999847794721131,0.9999302840228741,3.947068000234075e-05
12.799748688936234,0.7756628166258757,0.26187530159950256,0.019794807279431358,0.21577406887846706,exponential,11,log2,10,294,0.443875671989272,"{'classifier__learning_rate': 0.21577406887846706, 'classifier__loss': 'exponential', 'classifier__max_depth': 11, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 10, 'classifier__n_estimators': 294, 'classifier__subsample': 0.443875671989272}",0.6166184194397035,0.6821434969967279,0.6554865112068722,0.6184477279799342,0.6826269122089058,0.5955958296794309,0.7030205592906558,0.6941050375133976,0.6560055617894536,0.0381860756781633,21,1.0,0.9999817672477425,0.9999309900129609,0.9999654950064805,0.999999804865027,0.9999986340551896,0.999913945476947,0.9999734616436843,0.999970512288504,3.0497488188209096e-05
11.531805038452148,1.14574940233903,0.2564986050128937,0.021598818094926933,0.08857526432194951,deviance,10,log2,6,244,0.2939421285141879,"{'classifier__learning_rate': 0.08857526432194951, 'classifier__loss': 'deviance', 'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 244, 'classifier__subsample': 0.2939421285141879}",0.6209748140045827,0.6788337686584757,0.6908657155519514,0.6366748074039849,0.7258209100652832,0.5765663061482997,0.6312774042677579,0.6767416934619507,0.6547194274452858,0.044088267565080934,22,0.9991857997835988,0.9995657468145127,0.9990738546057599,0.9992802964135784,0.9989033414522491,0.998813189094765,0.9991392596344966,0.999043643497771,0.9991256414120915,0.00021733173789758686
15.872251719236374,0.8552360490791514,0.3988746702671051,0.021957174389905902,0.2409134375139278,exponential,13,log2,9,799,0.17744298241802148,"{'classifier__learning_rate': 0.2409134375139278, 'classifier__loss': 'exponential', 'classifier__max_depth': 13, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 9, 'classifier__n_estimators': 799, 'classifier__subsample': 0.17744298241802148}",0.6192586585699333,0.6473017699031598,0.6496308379930411,0.5972032324070494,0.7491571665205107,0.5836402611322224,0.7313553541849361,0.6569326707590373,0.6543099939337362,0.0553329143448337,23,0.9651503486474728,0.9445887053785248,0.9634435277748533,0.9614777233997377,0.9407710719427522,0.9612067771156632,0.9606346413750927,0.9568271677836842,0.9567624954272226,0.008484557850871552
16.228244245052338,1.2115988842680774,0.3525007367134094,0.02352649071726575,0.25138213179128627,exponential,14,log2,11,748,0.2848481520834022,"{'classifier__learning_rate': 0.25138213179128627, 'classifier__loss': 'exponential', 'classifier__max_depth': 14, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 11, 'classifier__n_estimators': 748, 'classifier__subsample': 0.2848481520834022}",0.6322146891589895,0.6586265098867526,0.6522145005704802,0.5926865376092634,0.755441878593004,0.581369969794407,0.6836402611322225,0.6773945240183182,0.6541986088454297,0.051538386581156705,24,0.9991446290526949,0.9893136466661216,0.998238088768409,0.9968188748588187,0.997839465579947,0.9997223229335499,0.9985427320223126,0.9995502138874438,0.9973962467211621,0.00318175260918977
11.60281091928482,1.06873359598905,0.2064990997314453,0.014446940682885758,0.25001833929285017,deviance,17,sqrt,11,462,0.7880451442570543,"{'classifier__learning_rate': 0.25001833929285017, 'classifier__loss': 'deviance', 'classifier__max_depth': 17, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 11, 'classifier__n_estimators': 462, 'classifier__subsample': 0.7880451442570543}",0.6509226692817606,0.65840020367559,0.6175990796880746,0.6040018481673912,0.7320569034395401,0.587528013251486,0.7301861054272629,0.6479781740231901,0.6535841246192869,0.05025470198081332,25,0.9999970592335068,1.0,1.0,0.9999651029042814,1.0,0.9999582411157975,1.0,0.9999988291901625,0.9999899040554685,1.641723878585561e-05
11.342424869537354,0.8159728931379524,0.2432507872581482,0.02240461727068033,0.3537726988301144,exponential,15,log2,10,195,0.3241446265286513,"{'classifier__learning_rate': 0.3537726988301144, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 10, 'classifier__n_estimators': 195, 'classifier__subsample': 0.3241446265286513}",0.6271605171096925,0.6318752298422456,0.6435394291425823,0.603643529999717,0.752586962876352,0.5831043554516223,0.7348533567183085,0.6448601773360616,0.6527029448095727,0.05613375255653713,26,0.9947275977799958,0.985239900868722,0.9926373009566706,0.9900756972900444,0.985246625238211,0.9921985037830817,0.9891959619549247,0.991213462439835,0.9900668812889356,0.0031914139666331227
13.226624518632889,1.472244001342287,0.36125051975250244,0.05083708869797289,0.3129269632766344,exponential,7,log2,10,890,0.12483643999415517,"{'classifier__learning_rate': 0.3129269632766344, 'classifier__loss': 'exponential', 'classifier__max_depth': 7, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 10, 'classifier__n_estimators': 890, 'classifier__subsample': 0.12483643999415517}",0.5846620965384579,0.666019179451396,0.6774665019660352,0.5692355564775439,0.7592224495761473,0.5838253921855209,0.6849556659846049,0.6960148104842638,0.6526752065829963,0.06264342497804391,27,0.9480235206425143,0.9356036834864787,0.9513126699395438,0.945187249385429,0.9613964483093311,0.9524262887396584,0.9553179939032029,0.95825145795095,0.9509399140446385,0.00759203605721209
15.047125935554504,0.776397319656848,0.23200005292892456,0.018228219931755944,0.1408934847201635,deviance,16,sqrt,8,497,0.6490825133686076,"{'classifier__learning_rate': 0.1408934847201635, 'classifier__loss': 'deviance', 'classifier__max_depth': 16, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 8, 'classifier__n_estimators': 497, 'classifier__subsample': 0.6490825133686076}",0.6342420156339874,0.6651422428831412,0.6594185816258216,0.570150210747659,0.7245931988697262,0.562311215044334,0.7169443632466139,0.6841469355938808,0.6521185954556454,0.05679725108469864,28,1.0,0.9999996078978008,1.0,0.9999747094081589,0.999999804865027,1.0,0.9999664367846596,0.9999598021955807,0.9999875451439033,1.6359902347229947e-05
19.106072187423706,0.9462688052916558,0.27650073170661926,0.014178318598181782,0.08797336792019211,deviance,16,log2,6,322,0.6776727433613083,"{'classifier__learning_rate': 0.08797336792019211, 'classifier__loss': 'deviance', 'classifier__max_depth': 16, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 322, 'classifier__subsample': 0.6776727433613083}",0.601069296847743,0.6144496515827291,0.6389190106646802,0.6174104911787724,0.746955081360226,0.6262886095683524,0.6860177336061581,0.6836402611322225,0.6518437669926105,0.04637775830149626,29,0.9999900013939232,0.9999980394890046,1.0,1.0,0.9999996097300541,0.9999996097300541,1.0,0.999999804865027,0.9999983831510079,3.22577162191029e-06
17.932905733585358,0.8958638748797528,0.28450116515159607,0.02342498361090909,0.08944754160061658,deviance,15,log2,12,576,0.7012382548744083,"{'classifier__learning_rate': 0.08944754160061658, 'classifier__loss': 'deviance', 'classifier__max_depth': 15, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 12, 'classifier__n_estimators': 576, 'classifier__subsample': 0.7012382548744083}",0.5700936341948685,0.6636901113615148,0.6721860237055757,0.5997397478571631,0.7137873916008965,0.6573613953035176,0.6673974471402124,0.6678943778622235,0.6515187661282466,0.042305743150775205,30,1.0,0.9999986276423032,1.0,0.9999949026714119,1.0,0.9999994145950812,1.0,1.0,0.9999991181135995,1.6578236605390557e-06
10.65074959397316,1.020312141623302,0.23150157928466797,0.02088017728489694,0.04068092842869481,deviance,6,log2,7,337,0.46826169562214115,"{'classifier__learning_rate': 0.04068092842869481, 'classifier__loss': 'deviance', 'classifier__max_depth': 6, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 7, 'classifier__n_estimators': 337, 'classifier__subsample': 0.46826169562214115}",0.6165995605887733,0.6773722077113842,0.6608235660201223,0.6208145137716758,0.7136022605475981,0.6397154828022995,0.6506284712072493,0.6313456104452889,0.651362709136799,0.030245482209276555,31,0.9773594308715,0.9787015966989699,0.9768744004512313,0.9799847511454776,0.9825933750115617,0.9758824881582343,0.9788327338136515,0.9803034661044697,0.978816530281887,0.0020111363913172618
10.520873576402664,0.9834343335063592,0.2797504663467407,0.06613013083957635,0.003874544359973863,exponential,19,log2,6,207,0.06521363700607119,"{'classifier__learning_rate': 0.003874544359973863, 'classifier__loss': 'exponential', 'classifier__max_depth': 19, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 207, 'classifier__subsample': 0.06521363700607119}",0.6165429840359826,0.6950806687348541,0.6544304155547802,0.6388907223882849,0.7281496638409822,0.5545064795868654,0.7087303907239599,0.6144694533762058,0.6513500972802394,0.053872722779991326,32,0.8147215162748879,0.8030490259103094,0.8122669565086121,0.8271527243946972,0.8115189345318263,0.8155012490589616,0.8067949119726623,0.8240770408483844,0.8143852949375427,0.007559132562824514
13.300509750843048,1.2934467744675497,0.22499895095825195,0.030985012083554298,0.2096556883982706,deviance,12,log2,12,821,0.7734733667900153,"{'classifier__learning_rate': 0.2096556883982706, 'classifier__loss': 'deviance', 'classifier__max_depth': 12, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 12, 'classifier__n_estimators': 821, 'classifier__subsample': 0.7734733667900153}",0.6176273679644699,0.6339591328700342,0.6206730723896994,0.6413612318601427,0.7119165935886193,0.6176361687615708,0.706693949137679,0.6605573419078242,0.651303107310005,0.03611293480694309,33,1.0,1.0,1.0,1.0,1.0,0.9999582411157973,1.0,1.0,0.9999947801394746,1.381045282847223e-05
15.636376202106476,0.7895957902542546,0.2524999976158142,0.02367390711262288,0.14098054567947266,exponential,18,log2,12,495,0.7212991710553349,"{'classifier__learning_rate': 0.14098054567947266, 'classifier__loss': 'exponential', 'classifier__max_depth': 18, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 12, 'classifier__n_estimators': 495, 'classifier__subsample': 0.7212991710553349}",0.6122054483220337,0.6463305390802538,0.62693421089853,0.6139593214585435,0.7489330605086232,0.5822858813212511,0.716905388288025,0.6585111565818962,0.6507581258073946,0.05266637836067586,34,0.9999998039489004,1.0,1.0,0.9999611818822904,1.0,0.9999960973005417,1.0,1.0,0.9999946353914666,1.2707692374469797e-05
13.006874829530716,0.7507640885914737,0.3649991452693939,0.02091681862262845,0.40161366277772825,exponential,18,log2,9,985,0.05709143308563136,"{'classifier__learning_rate': 0.40161366277772825, 'classifier__loss': 'exponential', 'classifier__max_depth': 18, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 9, 'classifier__n_estimators': 985, 'classifier__subsample': 0.05709143308563136}",0.5790798766631149,0.6343363098886385,0.6234641823273708,0.5989288172671638,0.7461755821884439,0.6006041118581311,0.7157361395303518,0.7026892721426484,0.650126786483233,0.05849615117968978,35,0.8598142494252271,0.8567940822367704,0.8502334282416708,0.8546332070176099,0.8376311160666722,0.8554186445222296,0.8398332142359549,0.8551331620568631,0.8511863879753747,0.007622367525055221
21.114124923944473,0.9005797925656572,0.2647501528263092,0.012049261976744973,0.09344428598277016,exponential,15,sqrt,8,928,0.8614673735836029,"{'classifier__learning_rate': 0.09344428598277016, 'classifier__loss': 'exponential', 'classifier__max_depth': 15, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 8, 'classifier__n_estimators': 928, 'classifier__subsample': 0.8614673735836029}",0.6038698362108796,0.660700983489076,0.6599560588773326,0.5880095425785707,0.6792750657702427,0.6345025820910065,0.6925362954301861,0.6792166033323589,0.6497583709724566,0.03525642083142159,36,1.0,0.9999751015103581,1.0,0.999988432985127,1.0,1.0,0.9999996097300541,1.0,0.9999953930281924,8.544657806666807e-06
11.996485590934753,0.9188247312961788,0.19487470388412476,0.01904116120431204,0.29281568668382685,deviance,18,sqrt,7,687,0.9475792994239646,"{'classifier__learning_rate': 0.29281568668382685, 'classifier__loss': 'deviance', 'classifier__max_depth': 18, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 7, 'classifier__n_estimators': 687, 'classifier__subsample': 0.9475792994239646}",0.595751100885423,0.6854532253349803,0.6214651441287682,0.5901123044572893,0.7008184741303712,0.6330799961025042,0.7188541362174802,0.6460294260937348,0.6489454759188189,0.04502390132853522,37,0.9999315781662595,1.0,1.0,0.9999686318240731,1.0,0.9999916091961649,0.9999853648770317,0.9998796017217149,0.9999695982231556,4.039137181734283e-05
