mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__max_features,param_classifier__min_samples_split,param_classifier__n_estimators,param_classifier__oob_score,param_classifier__sampling_strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,mean_train_score,std_train_score
25.568879663944244,0.7209988231574272,0.5817950963973999,0.07869085959992937,entropy,11,,13,464,False,0.15,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 11, 'classifier__max_features': None, 'classifier__min_samples_split': 13, 'classifier__n_estimators': 464, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.15}",0.7462541607339864,0.6939208494026459,0.6704227211436008,0.6915069164835785,0.761570690831141,0.6358374744226835,0.7359641430380981,0.7046964825099873,0.7050216798207152,0.03896291408810723,37,0.9507680399850139,0.9514928409000235,0.9480556730228394,0.9499379596295497,0.9547885927216997,0.9536728109466037,0.951022487744548,0.9525363448643792,0.9515343437268322,0.001989589070609515
8.597765624523163,0.8453681092707289,0.3277500569820404,0.021688713457299853,gini,14,sqrt,12,171,False,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 14, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 12, 'classifier__n_estimators': 171, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.7328360882971401,0.7220016784377328,0.6898001904743943,0.665227107712327,0.7670369287732631,0.6126181428432232,0.7296794309656046,0.7200721036733898,0.7049089588971345,0.04485530407508957,38,0.9103221099960378,0.914288027688689,0.9130597675500534,0.915197900841667,0.9134970567792036,0.9144500959868932,0.9124175701090688,0.9121114033365739,0.9131679915360233,0.00145419022318455
12.197500765323639,0.6781531348329338,0.30137568712234497,0.017151758458521633,entropy,13,,8,160,False,0.15,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 13, 'classifier__max_features': None, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 160, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.15}",0.7598513922546699,0.6909600098066024,0.6738361731619692,0.6899133435799756,0.7533469745688396,0.6318815161258892,0.7282958199356914,0.7108447822274189,0.7048662514576319,0.03978857262522596,39,0.9680901348851171,0.969249188985614,0.9664989841612277,0.9664291899697904,0.9719031006556925,0.9708302485746366,0.971723381345643,0.969963654159946,0.9693359853422084,0.002030216844004477
11.05149820446968,0.8189368120785011,0.41575005650520325,0.029729762800091708,entropy,18,log2,17,275,True,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 18, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 17, 'classifier__n_estimators': 275, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.3}",0.7187579560777363,0.7241138697419166,0.6919878171822992,0.6767121479288266,0.7668420539803177,0.6405144694533762,0.7042385267465654,0.7144012471986748,0.704696011038714,0.034632333438044983,40,0.8869845792086632,0.896758706776369,0.8921017089578296,0.8948726951987673,0.8943189965066938,0.8948604960565173,0.8906102612115775,0.8922314425665088,0.8928423608103658,0.002870779652051929
16.551747858524323,0.7439418459656937,0.6000015139579773,0.027277508104685714,gini,9,log2,10,495,True,0.2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 9, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 10, 'classifier__n_estimators': 495, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.2}",0.7234443805338941,0.7113558570876277,0.6857361080989335,0.6819737673383561,0.7620676215531521,0.6298743057585501,0.7277014518172075,0.7153269024651661,0.7046850493316109,0.03674861843848874,41,0.8923665739933119,0.8974503750555559,0.8944111909104436,0.8959207843769231,0.8962098543941859,0.8973685658633221,0.8943006538192403,0.8957930460920515,0.8954776305631293,0.0016008053406148207
13.788944154977798,0.6601649542458373,0.532999575138092,0.02855233504128558,gini,18,15,13,401,False,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 18, 'classifier__max_features': 15, 'classifier__min_samples_split': 13, 'classifier__n_estimators': 401, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.7301392726141196,0.7013700955200799,0.6718371349633666,0.6816248785961472,0.7716067426678359,0.6247588424437299,0.732933840007795,0.7229172756503947,0.7046485103079336,0.0422296881815047,42,0.9280235637737564,0.9313474141154047,0.9254341208509951,0.9271646639066594,0.9291488329562675,0.9245245243682604,0.9242142597613344,0.9253513112484775,0.9269010863726443,0.0023337871236949075
8.40872347354889,0.920536675314537,0.29962554574012756,0.022722437740540325,entropy,8,sqrt,12,146,True,0.25,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 8, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 12, 'classifier__n_estimators': 146, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.25}",0.7092530952089089,0.7285551291359817,0.6707056039075538,0.6702624209106939,0.7692390139335477,0.645970963655851,0.7198090227029134,0.7223229075319108,0.7045147696234202,0.037222846924471795,43,0.8793348613556031,0.8825814675640318,0.8812202847799062,0.8873445290274239,0.8840535309868484,0.8896033647513649,0.8827268083060371,0.8872744288496911,0.8842674094526133,0.0032760464916825197
14.892161875963211,0.8673023538799802,0.5202804803848267,0.04363492742428651,entropy,6,sqrt,10,473,False,0.2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 6, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 10, 'classifier__n_estimators': 473, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.2}",0.7279044987788894,0.732119451961792,0.6787677626802199,0.6685179771996492,0.7599337425703985,0.6478807366267173,0.7134755919321836,0.7069570301081556,0.7044445989822508,0.034699915680093694,44,0.8555866035146865,0.8620886382310231,0.8609442879629919,0.8688665168444164,0.8605456208004515,0.8722790867214945,0.8629366096235105,0.8609924798884141,0.8630299804483735,0.004880873281845924
12.999534219503403,0.7006140302681639,0.535905122756958,0.05239769616325096,entropy,19,log2,14,391,False,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 19, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 14, 'classifier__n_estimators': 391, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7189936917143639,0.7190031211398289,0.6796258403975446,0.6787677626802199,0.7700380005846243,0.6314820228003507,0.7177141186787489,0.7198577414011498,0.7044352874246038,0.03830563542472821,45,0.8962030979602648,0.9050891140470416,0.8992042481920659,0.9007999080912445,0.9004472103309138,0.9008476272953239,0.8954293145025483,0.8981518376445803,0.899521544757998,0.002850057116731976
16.1587375998497,1.1768581133480978,0.5734996497631073,0.08026669817396857,entropy,7,log2,11,472,True,0.2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 11, 'classifier__n_estimators': 472, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.2}",0.7167777767300638,0.7235481042140103,0.6842368294499817,0.6681879473083705,0.7667446165838449,0.6442852966968723,0.7161648640748319,0.7154145961219917,0.7044200038974959,0.03535195253082322,46,0.8628736268335924,0.8716729883343713,0.8666432973756013,0.8754812809429902,0.8723352855936923,0.8765642507265851,0.8706834680480141,0.8675864808929687,0.8704800848434769,0.004299524327777725
20.530168056488037,1.0771851468432685,0.5207496881484985,0.07035697863971996,entropy,14,,17,389,True,0.2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 14, 'classifier__max_features': None, 'classifier__min_samples_split': 17, 'classifier__n_estimators': 389, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.2}",0.7400495987779464,0.6914409105053229,0.6740813382240619,0.6853023545275387,0.7606937542628861,0.6338302640553445,0.735856961901978,0.7137484166423073,0.7043754498621733,0.038647082898470964,47,0.9450733436965946,0.9428828647614028,0.9407837456385982,0.9426154510616266,0.9480316540147654,0.9441262226669564,0.9422443409882181,0.9419937876830023,0.9434689263138956,0.0021148996523089785
14.874510407447815,0.8336837279528121,0.48562517762184143,0.032446094338302915,entropy,7,15,13,376,True,0.2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__max_features': 15, 'classifier__min_samples_split': 13, 'classifier__n_estimators': 376, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.2}",0.7330058179555119,0.7237744104251727,0.6710827809261581,0.6764292651648735,0.7574685764396376,0.6349897690733703,0.7252850043846828,0.7128812238136998,0.7043646060228883,0.03746367941175382,48,0.8839902907653463,0.8933903528351245,0.8863148686526251,0.8916535361442747,0.8883693311826857,0.8928092372212936,0.8856571501942179,0.8897707905581212,0.8889944446942111,0.0032653506020915222
8.872910618782043,0.7600822171203245,0.35291817784309387,0.027463917628160375,entropy,14,sqrt,5,178,True,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 14, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 178, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.3}",0.7228220384531969,0.7247550706735438,0.6749394159413867,0.6645481890788394,0.7528403001071811,0.6405631881516125,0.7310630419955179,0.7233362564552276,0.7043584376070633,0.0365733514130159,49,0.9150900727369184,0.9145777912138131,0.9154406121029011,0.9186001716231325,0.9214347572072128,0.9165522850500463,0.9157065700774569,0.9163411490093584,0.9167179261276049,0.0021167545261281985
8.443734765052795,0.936850308126434,0.26375094056129456,0.011808184490630582,gini,10,,8,115,False,0.2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__max_features': None, 'classifier__min_samples_split': 8, 'classifier__n_estimators': 115, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.2}",0.7246419175679626,0.6712902282863905,0.6724123299167382,0.682586679993588,0.7595439929845075,0.6439540095488648,0.7512715580239695,0.7289681379713533,0.7043336067866719,0.039528633595172155,50,0.9202248470850436,0.9263006667109742,0.922219863073991,0.9238319912655313,0.9251743238280485,0.9255175662453964,0.9268677051229565,0.9273327117633996,0.9246837093869177,0.0022916979835603092
11.5094273686409,0.8578858056046681,0.419501394033432,0.051347065052568815,gini,17,12,12,267,True,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 17, 'classifier__max_features': 12, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 267, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.25}",0.7368813118216707,0.7028882330199622,0.6735344315470858,0.6782019971523134,0.7698431257916788,0.6248562798402026,0.7284224885511059,0.7199551787976226,0.7043228808152053,0.04201984921007247,51,0.9261097129400194,0.9289467684015034,0.9251049510548628,0.9240260818540788,0.929315673358105,0.9244636422567125,0.9235506057184694,0.9270169833772322,0.926066802370123,0.002053811043463804
9.699333667755127,0.8990095915672683,0.33612608909606934,0.03468696282831303,entropy,8,12,10,210,False,0.25,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 8, 'classifier__max_features': 12, 'classifier__min_samples_split': 10, 'classifier__n_estimators': 210, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.7245476233133115,0.7164760351151804,0.6772967723076633,0.6809459599626595,0.7569034395400956,0.6270583650004872,0.7219136704667252,0.728636850823346,0.7042223395661836,0.037862704353764376,52,0.8951604982128962,0.9007003141326769,0.8955824001791124,0.8993097236836196,0.9004663335582589,0.9000473787714225,0.8954740004113445,0.9028026845889032,0.8986929166922792,0.002710963337372385
7.904204189777374,0.8569349856887039,0.28708896040916443,0.009159671933180649,entropy,13,log2,14,134,True,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 13, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 14, 'classifier__n_estimators': 134, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.3}",0.7255282835616826,0.7333735655486511,0.6834447577109126,0.6799464408633582,0.7587255188541362,0.6252265419467992,0.7172853941342687,0.709509889895742,0.7041300490644438,0.03829854832148128,53,0.8874539255409686,0.9014041375800355,0.891817630914592,0.8945484266801236,0.8943668045750565,0.8965536822164523,0.8902430171925619,0.892205099345166,0.8935740905056195,0.003957225768001509
19.320744186639786,0.6869848882459396,0.6402962803840637,0.09035027710607647,gini,17,,14,480,True,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 17, 'classifier__max_features': None, 'classifier__min_samples_split': 14, 'classifier__n_estimators': 480, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.3}",0.7380505605793439,0.6794183930373123,0.6608424248710526,0.6878765876795127,0.7679236090811652,0.6307707298060996,0.74329143525285,0.7239988307512424,0.7040215713823224,0.04370176912415155,54,0.9229774045226244,0.9261657835544889,0.9233944052113519,0.9218097241737476,0.9260893117160208,0.921264014105917,0.9210714158876554,0.9228672430433408,0.9232049127768933,0.0018558572515426453
16.395408868789673,0.6331813915728358,0.6355314254760742,0.03503151572559598,entropy,18,log2,12,486,True,0.2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 18, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 12, 'classifier__n_estimators': 486, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.2}",0.7261411962169145,0.7051230068551924,0.685330642803934,0.6773439194349888,0.7603137484166423,0.6352625937834941,0.7199844100165644,0.7219234142063724,0.7039278664667629,0.035396615360863096,55,0.9212211787729201,0.9256544822868811,0.9222702482065736,0.9201446621853306,0.9223850645252815,0.9191776309755695,0.9175558642157193,0.9183422581565444,0.9208439236656025,0.002450216207861302
15.21037471294403,0.8588392159339081,0.5356283783912659,0.06478554942621827,entropy,16,15,16,405,True,0.25,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 16, 'classifier__max_features': 15, 'classifier__min_samples_split': 16, 'classifier__n_estimators': 405, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.25}",0.7330718239337677,0.7000311171040349,0.6727895069353425,0.6809459599626595,0.7583455130078924,0.6373185228490695,0.7248562798402026,0.7237942122186495,0.7038941169814523,0.0363886423784986,56,0.9303889202897401,0.9324990182741192,0.9291788929033618,0.9294312106684735,0.9320764429548275,0.9280322706412798,0.9273840322612747,0.9263262055731328,0.9294146241957761,0.002036430630765181
20.545367658138275,0.7059394193244661,0.5681247711181641,0.022262758470242432,entropy,19,,15,449,True,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 19, 'classifier__max_features': None, 'classifier__min_samples_split': 15, 'classifier__n_estimators': 449, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.3}",0.7443022696627094,0.6940905790610178,0.669394913767904,0.6875654166391643,0.7574685764396375,0.622225470135438,0.7334307707298061,0.7226639384195654,0.7038927418569053,0.04175892167600819,57,0.9401832411206986,0.9387777507880765,0.937435781011706,0.936620208437608,0.9430498581563882,0.9367372417827687,0.9350871804518468,0.9357707382619485,0.93795775000138,0.002452780991407131
8.24410292506218,0.9536666011668127,0.2790004014968872,0.015073899040140741,entropy,8,log2,12,145,True,0.2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 8, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 12, 'classifier__n_estimators': 145, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.2}",0.7113275688112323,0.7115444455969298,0.6786828978510339,0.6718842820906922,0.7662964045600703,0.6598168176946312,0.7099386144402222,0.7215531520997759,0.7038805228930735,0.03154213181150738,58,0.8743655541354921,0.8840244036566667,0.8772900483873719,0.8842086916902369,0.8834117320609493,0.883472419037524,0.8780769370365789,0.8828206682280066,0.8809588067791032,0.0035531182608118665
14.619747340679169,1.1156391719516394,0.6143771409988403,0.056194381696017176,gini,19,log2,16,460,True,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 19, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 16, 'classifier__n_estimators': 460, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.3}",0.7219545313104072,0.714844744509717,0.6802293236273115,0.6805687829440552,0.7715969989281887,0.6306635486699794,0.7212900711292994,0.7097632271265711,0.7038639035306913,0.03846043940263545,59,0.8881851961422634,0.8984233766625869,0.8899965122509391,0.8940167360981637,0.8927922604786505,0.8932162887747827,0.8884803629822713,0.888834142688156,0.8917431095097268,0.0033144244294072817
15.17582905292511,0.6327865018222399,0.5858117938041687,0.023448263676696716,gini,11,12,13,470,False,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 11, 'classifier__max_features': 12, 'classifier__min_samples_split': 13, 'classifier__n_estimators': 470, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.736551281930392,0.7022753203647302,0.670356715165345,0.6802670413291718,0.765585111565819,0.6262788658287051,0.7230536880054566,0.7258014225859885,0.703771180846951,0.04097089098995111,60,0.9152322097840869,0.9179980986964366,0.9138684783356674,0.9168847245021331,0.9175429853075074,0.9149703258246698,0.9134896416502332,0.9168065459197473,0.9158491262525602,0.0015858502095345362
11.879736483097076,0.837245575922128,0.5222505927085876,0.05602983224233223,gini,18,log2,15,346,False,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 18, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 15, 'classifier__n_estimators': 346, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7206344117452925,0.7178904489349465,0.678513168192662,0.6841425351953305,0.7725811166325637,0.6258598850238721,0.7239988307512423,0.7059923998830752,0.7037015995448731,0.03988421273336143,61,0.8911267468398033,0.8995396916233834,0.8902388314099741,0.8950875672038663,0.8929881759914515,0.8943326559547975,0.8897534235455323,0.8923018862917292,0.8931711223575671,0.002975485317130681
17.458531230688095,0.6873025074590263,0.4678756296634674,0.04782892122602775,entropy,19,,12,350,False,0.25,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 19, 'classifier__max_features': None, 'classifier__min_samples_split': 12, 'classifier__n_estimators': 350, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.25}",0.7371924828620192,0.694354602974041,0.6674524521220924,0.6934870958312509,0.7633440514469454,0.6236285686446458,0.7315794601968235,0.7169248757673196,0.7034954487306422,0.041152072996099964,62,0.9560253462703534,0.9557730285052417,0.9539107391106847,0.9533402304110152,0.9562905466081834,0.9527098198552957,0.9551556416057422,0.9533393252779016,0.9545680847055522,0.0013129321350548488
13.565375238656998,0.6519115112537862,0.5974999964237213,0.058559823942063036,gini,14,log2,6,469,False,auto,"{'classifier__criterion': 'gini', 'classifier__max_depth': 14, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 6, 'classifier__n_estimators': 469, 'classifier__oob_score': False, 'classifier__sampling_strategy': 'auto'}",0.7220111078631979,0.7280082224590056,0.692789318346833,0.6833127457544012,0.7672707785247979,0.6358861931209198,0.6944070934424632,0.7040923706518561,0.7034722287704344,0.03568424507912966,63,0.8498987690147511,0.8650831227254396,0.8533294672056504,0.8611221063102772,0.8523723924601407,0.8614926108239809,0.8556498794651273,0.8491075892283934,0.8560069921542202,0.005523265407335209
6.466499835252762,0.961503923138194,0.25837576389312744,0.017321697689578367,gini,10,log2,5,105,False,auto,"{'classifier__criterion': 'gini', 'classifier__max_depth': 10, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 5, 'classifier__n_estimators': 105, 'classifier__oob_score': False, 'classifier__sampling_strategy': 'auto'}",0.7382674373650413,0.731855428048769,0.6901679380675336,0.6740530499476667,0.7587450063334308,0.6262009159115268,0.7068888239306246,0.6998635876449382,0.7032552734061914,0.03890542918863873,64,0.8372273982980021,0.851135067248468,0.8407047566505924,0.8474920457167638,0.8447884717380165,0.8512749533724983,0.8493009679865465,0.8451492763029259,0.8458841171642266,0.004669032052177852
8.408121228218079,1.0439019293997367,0.3323768377304077,0.030728126827016797,gini,14,log2,10,167,False,0.15,"{'classifier__criterion': 'gini', 'classifier__max_depth': 14, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 10, 'classifier__n_estimators': 167, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.15}",0.7132134539042536,0.6890269775862556,0.6803707650092881,0.6750431396215029,0.7640261132222548,0.6333820520315697,0.7333333333333334,0.7375036539023677,0.7032374360763531,0.03916987957198449,65,0.9268660780820557,0.9297488134497327,0.9258611201457992,0.9277734025707397,0.9315700677001275,0.9248451311287504,0.9252045697488496,0.9292538155716927,0.9276403747997184,0.0022366465775053935
11.519781559705734,0.8854270172546257,0.388374924659729,0.019299069686896403,entropy,11,12,6,294,True,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 11, 'classifier__max_features': 12, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 294, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.3}",0.7218130899284307,0.7065374206749582,0.6751845810034794,0.675410887214642,0.7712462243008867,0.6382734093345025,0.7143232972814966,0.7230829192243984,0.7032339786203493,0.037549107486677474,66,0.9196494371078856,0.9240901905636292,0.9164155742209271,0.9215378012986817,0.9237638882438594,0.9191255299378026,0.9203010230146089,0.921332701616381,0.920777018250472,0.0023461057188210134
13.224442809820175,0.6951753003901624,0.5246390998363495,0.034211570818270975,gini,16,sqrt,15,376,True,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 16, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 15, 'classifier__n_estimators': 376, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.25}",0.7300544077849337,0.7092436657834438,0.6747602568575497,0.6688197188145326,0.7637435447724836,0.6289583942317062,0.7264055344441196,0.723774724739355,0.7032200309285155,0.04013673130015539,67,0.9082500459249702,0.909101691901384,0.9092673550804976,0.9096722006010536,0.9094240044896655,0.9092085754795735,0.9060347051452019,0.9083718367157381,0.9086663019172605,0.001096364200819939
10.690998315811157,0.8383707585393055,0.4133763313293457,0.025059247818817708,gini,15,12,6,261,True,0.3,"{'classifier__criterion': 'gini', 'classifier__max_depth': 15, 'classifier__max_features': 12, 'classifier__min_samples_split': 6, 'classifier__n_estimators': 261, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.3}",0.7296112247880737,0.6963725000235735,0.6660380383023261,0.6742982150097594,0.7650589496248661,0.6391893208613466,0.7277599142550911,0.7273896521484946,0.7032147268766914,0.038847000753427736,68,0.9252706142339764,0.9272326936382006,0.9240141227370067,0.9256154681180722,0.9314539623912464,0.9239155081178101,0.9236729553464836,0.9250363634022017,0.9257764609981247,0.002402548060769996
14.67949977517128,0.9819050620253957,0.509501725435257,0.040663287419659834,gini,7,15,16,413,True,0.25,"{'classifier__criterion': 'gini', 'classifier__max_depth': 7, 'classifier__max_features': 15, 'classifier__min_samples_split': 16, 'classifier__n_estimators': 413, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.25}",0.7208795768073851,0.7048589829421694,0.6687820011126722,0.6848403126797484,0.7617071031862028,0.6356913183279742,0.7235311312481731,0.7241060118873623,0.703049554773961,0.03651666539312687,69,0.8693880127692002,0.8792805552010298,0.8735195936409651,0.8765581896327785,0.8724320725402553,0.8782890487521313,0.8720540960977299,0.8773309360351461,0.8748565630836546,0.0032748325142151783
17.396358460187912,0.4976903044283869,0.5287508368492126,0.030540361476285655,entropy,7,15,16,474,False,0.15,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__max_features': 15, 'classifier__min_samples_split': 16, 'classifier__n_estimators': 474, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.15}",0.7290548886856324,0.7111955568547208,0.6656891495601174,0.670969627820577,0.7656045990451135,0.6358861931209199,0.7224690636266199,0.7230244567865147,0.7029866919375269,0.039318712888612814,70,0.8868800839726069,0.8958674584778474,0.8906393638063399,0.8930762789736567,0.890428200281853,0.8937921320798383,0.8875402026827935,0.8911966418051701,0.8911775452600132,0.002850142459965066
9.207997918128967,0.8667851647558468,0.3490014970302582,0.07525639908970536,entropy,7,sqrt,7,180,True,0.25,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 7, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 7, 'classifier__n_estimators': 180, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.25}",0.7078103931127476,0.7280176518844707,0.6741096265004572,0.6765895653977803,0.7638897008671928,0.6363538926239891,0.7238916496151222,0.7131150735652343,0.7029721941958742,0.036859897544915116,71,0.8667250506841105,0.8704400229693467,0.8693654668927527,0.8752544498208191,0.8729909391026679,0.8773363998143876,0.8733367182746635,0.8756945341523277,0.8726429477138844,0.0033425157905609248
6.976369142532349,1.0231912426368257,0.2585020065307617,0.02592602602560892,gini,12,log2,8,80,True,0.2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 12, 'classifier__max_features': 'log2', 'classifier__min_samples_split': 8, 'classifier__n_estimators': 80, 'classifier__oob_score': True, 'classifier__sampling_strategy': 0.2}",0.7215302071644775,0.6885555063130003,0.6726763538297611,0.6815588726178914,0.77241547305856,0.6256455227516321,0.719165935886193,0.7416447432524602,0.7028990768592469,0.04255606987625291,72,0.9067222197062331,0.9110524003418348,0.9104646391454054,0.9091271785443245,0.9143517479605467,0.9071106793858243,0.9095459638477337,0.9112083186819492,0.9099478934517315,0.002284716695018956
10.566125571727753,0.7762416444073811,0.395875483751297,0.04022312412808368,entropy,15,12,16,230,False,0.2,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 15, 'classifier__max_features': 12, 'classifier__min_samples_split': 16, 'classifier__n_estimators': 230, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.2}",0.7277159102695873,0.7079235462183289,0.682228361825914,0.6826149682699832,0.7534054370067232,0.617187956737796,0.723531131248173,0.7284030010718114,0.7028762890810396,0.03945449946807835,73,0.9333089053663303,0.9353413671152904,0.9331853931736184,0.9344973671317587,0.9380450363712076,0.9333742856596479,0.9309253417496348,0.9320700035007214,0.9338434625085261,0.002028671101669655
9.005188673734665,0.9630192153277385,0.3374999463558197,0.018601178061738215,entropy,8,sqrt,12,201,False,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 8, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 12, 'classifier__n_estimators': 201, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7278856399279591,0.7180978962951787,0.6803330473074276,0.6750054219196424,0.7518074637045699,0.6468966189223424,0.7195167105134951,0.7031277404267758,0.702833817377174,0.031518018032421796,74,0.8771008590763131,0.8795758081569413,0.8780395517409241,0.8836091674278351,0.8832222560022542,0.8859802937093559,0.878627998200075,0.8837098982995547,0.8812332290766567,0.0030634978577588397
11.17253464460373,1.003477706422235,0.4157311022281647,0.022702419453014332,entropy,10,sqrt,7,274,False,0.15,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 10, 'classifier__max_features': 'sqrt', 'classifier__min_samples_split': 7, 'classifier__n_estimators': 274, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.15}",0.7258488840274963,0.7039820463739144,0.6800784528198698,0.6721860237055756,0.7667251291045503,0.6355256747539706,0.722858813212511,0.7144889408555003,0.7027117456066735,0.03731171820422799,75,0.9199968396562754,0.91978902549076,0.9198588196821973,0.9221706542480059,0.9214831506804941,0.9211709347238392,0.9203310738004371,0.9236196834988792,0.9210525227226111,0.0012597768595508858
14.119714498519897,0.8868008455835751,0.40362194180488586,0.026325535648259624,entropy,17,,17,281,False,0.3,"{'classifier__criterion': 'entropy', 'classifier__max_depth': 17, 'classifier__max_features': None, 'classifier__min_samples_split': 17, 'classifier__n_estimators': 281, 'classifier__oob_score': False, 'classifier__sampling_strategy': 0.3}",0.7429161441193387,0.6911391688904396,0.6693100489387181,0.6848308832542833,0.7595634804638021,0.6245249926921953,0.7312579167884634,0.7174802689272144,0.7026278630093069,0.041176361146057966,76,0.9317848041184847,0.93038892028974,0.9285415307787482,0.9301565997367819,0.9361580811831737,0.930153973201724,0.9281499370299443,0.9299769857812951,0.9306638540149865,0.002327331027893371
